time,x_1,y_1,psi_1,phi_1,v_1,x_2,y_2,psi_2,phi_2,v_2,x_3,y_3,psi_3,phi_3,v_3,x_4,y_4,psi_4,phi_4,v_4
0.0,1.3635734469538535e-36,40.0,-1.0461899722318359e-36,0.0,12.000000000002876,25.0,20.0,9.874152546907215e-37,0.0,12.000000000002876,25.0,-20.0,-1.6456920911512025e-37,0.0,12.000000000002876,8.13442090769023e-36,-40.0,5.379062149362788e-35,0.0,12.000000000002876
0.1,1.3636362567416824,39.99999239072982,-5.580138878229188e-06,-7.756646442518022e-05,13.63636256762295,26.363636275699083,19.999996398112543,-2.6413864341226236e-06,-3.671648782668646e-05,13.636362757037007,26.363636275699083,-19.999996398112543,2.6413864341352355e-06,3.671648782686175e-05,13.636362757037007,1.3636362567416824,-39.99999239072982,5.580138878221898e-06,7.756646442507885e-05,13.63636256762295
0.2,2.727272533447189,40.00000323098277,7.949576517985938e-06,0.00018806855334983332,13.63636276684186,27.727272566777188,20.00000152283642,3.758147505518421e-06,8.895629016382003e-05,13.636362910733604,27.727272566777188,-20.00000152283642,-3.758147505499743e-06,-8.89562901637359e-05,13.636362910733602,2.727272533447189,-40.00000323098277,-7.949576518007912e-06,-0.0001880685533500372,13.636362766841858
0.30000000000000004,4.09090884706899,40.00000405781591,6.063562579351407e-07,-0.00010207396592775035,13.636363136123922,29.09090889329651,20.000001908825674,2.830603504146538e-07,-4.830531798846317e-05,13.636363265172431,29.09090889329651,-20.000001908825674,-2.8306035040107354e-07,4.83053179883923e-05,13.63636326517243,4.090908847068991,-40.00000405781591,-6.063562579663539e-07,0.00010207396592762208,13.636363136123922
0.4,5.454545208075297,39.999999304889535,-3.485478612254429e-06,-5.6878467382968855e-05,13.636363610117266,30.4545452654932,19.99999965590134,-1.6521419311106909e-06,-2.6900326579678973e-05,13.636363721978933,30.4545452654932,-19.99999965590134,1.6521419311227793e-06,2.6900326579658177e-05,13.636363721978933,5.454545208075298,-39.999999304889535,3.4854786122225844e-06,5.687846738296022e-05,13.636363610117264
0.5,6.818181618305475,39.99999721391243,-1.533384824003862e-06,2.713516691056411e-05,13.636364102316683,31.818181684182743,19.999998664216122,-7.272369464323233e-07,1.2856717825653275e-05,13.636364186898822,31.818181684182743,-19.999998664216122,7.272369464465101e-07,-1.2856717825624137e-05,13.636364186898822,6.818181618305475,-39.99999721391243,1.5333848239782946e-06,-2.7135166910476912e-05,13.636364102316682
0.6000000000000001,8.181818070585539,39.999998807438665,1.1685373701421725e-06,3.755862953071809e-05,13.636364522517724,33.18181814124676,19.999999416918566,5.519528832697968e-07,1.778172183725826e-05,13.63636457057701,33.18181814124676,-19.999999416918566,-5.519528832447758e-07,-1.7781721837107663e-05,13.63636457057701,8.181818070585539,-39.999998807438665,-1.1685373701586414e-06,-3.755862953059162e-05,13.636364522517724
0.7000000000000001,9.545454549512913,40.00000133667717,1.854678467928843e-06,9.538142215702047e-06,13.636364788624991,34.545454620783424,20.000000612491927,8.767002645062315e-07,4.514396030801653e-06,13.636364795221679,34.545454620783424,-20.000000612491927,-8.767002644896025e-07,-4.514396030918313e-06,13.636364795221679,9.545454549512913,-40.00000133667717,-1.854678467943212e-06,-9.538142215672814e-06,13.636364788624991
0.8,10.909091033609998,40.00000265548664,9.670389413019214e-07,-1.2338840701632e-05,13.636364840501566,35.9090911013326,20.000001235028172,4.5647927184364193e-07,-5.841395133698802e-06,13.636364805386924,35.9090911013326,-20.000001235028172,-4.564792718394178e-07,5.841395133526346e-06,13.636364805386924,10.909091033609998,-40.00000265548664,-9.670389413066284e-07,1.2338840701766245e-05,13.636364840501566
0.9,12.27272749896824,40.00000245144892,-1.4966152120605357e-07,-1.552331754621777e-05,13.636364653498976,37.27272755925333,20.000001136803697,-7.204926991027476e-08,-7.347144908718369e-06,13.636364579188763,37.27272755925333,-20.000001136803697,7.204926990878505e-08,7.347144908638883e-06,13.636364579188763,12.272727498968239,-40.00000245144892,1.4966152123480102e-07,1.5523317546682844e-05,13.636364653498976
