time,x_1,y_1,psi_1,phi_1,v_1,x_2,y_2,psi_2,phi_2,v_2,x_3,y_3,psi_3,phi_3,v_3,x_4,y_4,psi_4,phi_4,v_4
0.0,-4.897642904862053e-31,40.0,-2.1749041147699295e-31,0.0,13.99999715068888,40.0,2.1099034501744024e-31,-1.2769940268487703e-31,0.0,13.99999715068888,1.0148085988840918e-30,-40.0,2.4158891553466945e-31,0.0,13.99999715068888,-40.0,6.922892106681903e-30,-4.91535614711595e-30,0.0,13.99999715068888
0.1,1.3972917941397094,39.91773176462291,-0.0588090277445318,-0.6981317098029874,13.99711549042184,41.331473858617244,-0.0822634486467681,-0.061705315740891616,-0.6981317107945394,13.340127102709161,1.3972738033901453,-40.082268234167856,-0.05880978234078047,-0.6981317098508149,13.99693589323556,-38.55399342183721,-0.08227136748900667,-0.05683429594803244,-0.6981317107759173,14.483451253063135
0.2,2.7873488536095796,39.75347878395698,-0.11761737636239694,-0.6981317097260645,13.997277128924592,42.65993602319062,-0.24676149053953378,-0.12319880496186257,-0.6981317107943177,13.386079816322296,2.787283040344961,-40.24651945217452,-0.11762013507906924,-0.6981317099043008,13.99680013944751,-37.11266154316587,-0.2466813283792476,-0.11357717408861064,-0.698131710768391,14.506785376899288
0.30000000000000004,4.165365915318368,39.50780790338506,-0.17642501159814872,-0.6981317096300546,13.997446924066468,43.98054249077287,-0.4931792426895717,-0.18447294879226028,-0.6981317107940499,13.433998476978937,4.165223274938775,-40.49218513089811,-0.17643098652897743,-0.6981317099482848,13.996681448883441,-35.68100468938927,-0.4927928177686787,-0.17024277261571638,-0.6981317107561114,14.526569492399116
0.4,5.526579659256369,39.18156730577402,-0.23523188775461398,-0.6981317095080319,13.997627599754408,45.28847133432812,-0.8209158440527293,-0.2455214435329432,-0.6981317107937223,13.483653583791126,5.526330651658997,-40.818415238330594,-0.235242311428518,-0.6981317099845388,13.99656877222989,-34.26398482130076,-0.8198666320274907,-0.22684523290318026,-0.6981317107340269,14.542773416825892
0.5,6.866284572108804,38.775883663072165,-0.29403797323893627,-0.6981317093491308,13.99781579917166,46.5789401162794,-1.229085639197976,-0.3063391743345521,-0.6981317107933154,13.534815325152021,6.86589924860837,-41.22408117769146,-0.2940540940538451,-0.6981317100143696,13.996459839153406,-32.866508015176436,-1.2268645175220054,-0.2833986980617707,-0.6981317106880044,14.555372556044137
0.6000000000000001,8.179849294045564,38.29215826659559,-0.35284324738092804,-0.6981317091353083,13.998008922385312,47.8472231963103,-1.7165204844424384,-0.36692218528189446,-0.6981317107927997,13.587253951594242,8.179299769979075,-41.707780374610635,-0.3528662224941299,-0.6981317100387566,13.996377540766671,-31.493407162926474,-1.7124531836016663,-0.3399173118086327,-0.6981317105646412,14.564347919061065
0.7000000000000001,9.462732845254841,37.73206213919318,-0.41164769109419824,-0.6981317088342781,13.99820659189276,49.08866908632081,-2.2817732470412087,-0.4272676356558755,-0.6981317107921292,13.640742587738751,9.461992418382575,-42.26784039635941,-0.4116786239026106,-0.6981317100584303,13.996312579494388,-30.1494249297776,-2.2750092273754667,-0.3964152174613248,-0.6981317099904162,14.569686151068085
0.8,10.71050045756234,37.09753019418,-0.4704512806036467,-0.6981317083820432,13.998409922431833,50.29871777320726,-2.923122553102638,-0.48737374244729664,-0.6981317107912267,13.695060266464935,10.709543027857965,-42.90232474317781,-0.4704912467076534,-0.6981317100739383,13.996259891697603,-28.8246052035986,-2.8817687375215657,-0.4294818336504801,-0.4565541746826248,14.571562750870761
0.9,11.918838902394556,36.39075451180093,-0.5292539869053988,-0.6981317076313515,13.99862015507467,51.47291739175922,-3.638578557778587,-0.547239735139568,-0.6981317107899532,13.749989232120958,11.91763873120694,-43.609039611820066,-0.529304046280514,-0.698131710085687,13.996217824861606,-27.503203801147972,-3.4959807826266203,-0.43510857171240913,-0.08338560871513429,14.57174698775135
