time,x_1,y_1,psi_1,phi_1,v_1,x_2,y_2,psi_2,phi_2,v_2,x_3,y_3,psi_3,phi_3,v_3,x_4,y_4,psi_4,phi_4,v_4
0.0,20.0,30.0,-1.5707963267948966,0.0,10.0,20.0,30.0,-1.5707963267948966,0.0,10.0,20.0,30.0,-1.5707963267948966,0.0,10.0,20.0,30.0,-1.5707963267948966,0.0,10.0
0.05,20.000249350798363,29.49385293213685,-1.5693381845979717,0.059869897686487435,10.243852820469929,20.000232294492687,29.493852912065066,-1.5694378984736177,0.055780055971219454,10.243852815050314,20.000142258655487,29.493852860639798,-1.5699645974120098,0.03416384299556585,10.243852823824154,20.000018853927767,29.493852740511457,-1.5706860162964125,0.004531797208995986,10.243852739847947
0.1,20.001983022806925,28.975816224082845,-1.5651405314680116,0.11666741028035733,10.475812821902132,20.001848300099418,28.975815770979995,-1.5655222001467315,0.10895954680779517,10.475812814074452,20.001131459871814,28.975813908436333,-1.5675683620803225,0.0668071753313395,10.475812798932667,20.000150521777215,28.97581265906081,-1.5703654248624064,0.008989013240756754,10.475812639323793
0.15000000000000002,20.00665215512729,28.44648499529025,-1.5584322984256243,0.17055917924239467,10.69645999503419,20.00620490691543,28.446481748138158,-1.559254831707176,0.15963115972130695,10.696459984525898,20.003796407937912,28.446468093175607,-1.5637400438910218,0.09790050596653514,10.696459946212178,20.000507770374714,28.446459865050233,-1.5698472428884713,0.01335557226444995,10.696459718658549
0.2,20.01567548106234,27.90644830462547,-1.549401703103753,0.22170408105149667,10.906346071661005,20.014632130447584,27.906435193518686,-1.5508075437167954,0.2078884097196897,10.906346057968173,20.008943840369657,27.90637927648787,-1.5585983592233028,0.1274262136370583,10.906345998491158,20.001202940762447,27.906346315963216,-1.5691434306452088,0.01761783109167909,10.906345710821203
0.25,20.030442346393773,27.356299153826818,-1.5382046066800186,0.27025325371406794,11.105995879044164,20.028434236080702,27.35626063464997,-1.540324961638447,0.25382426382091017,11.10599586318879,20.01735554584364,27.35609427747678,-1.5522506636063704,0.15537587587908042,11.105995780125737,20.002347207570867,27.355997253167757,-1.568265283631264,0.021764366561945497,11.10599544051651
0.30000000000000004,20.052314841243778,26.796643276531896,-1.524970878978768,0.3163501562409365,11.295908644026786,20.04889035289474,26.7965506913483,-1.527929830323455,0.29753015006115147,11.295908626268721,20.02978583748957,26.79614627555298,-1.5447949044062552,0.18174818674617943,11.295908519338395,20.004049951248717,26.79591256296776,-1.567223486457199,0.025785782958716478,11.295908136406728
0.35000000000000003,20.082629122204604,26.22810696156151,-1.5098093263319357,0.36013064778975645,11.476559247996043,20.077254566135913,26.227913079062095,-1.5137271733574307,0.3390952417619462,11.4765592284504,20.046959287769624,26.227057628300834,-1.536321246490312,0.20654733386926602,11.476559096554588,20.006418230958975,26.226568065791128,-1.5660281574777826,0.029674536951619316,11.476558679449886
0.4,20.122695971424285,25.651344127651935,-1.492811540601945,0.4017230726501846,11.648399411904226,20.114755451494478,25.65097686360301,-1.4978076082463092,0.37860593123337527,11.648399390565256,20.06956866138587,25.649342153185724,-1.5269134248006146,0.2297817381604051,11.648399231879454,20.009556347382347,25.648416736722197,-1.5646888859174772,0.03342477795507701,11.648398790359593
0.45,20.1738006609451,25.067042787836098,-1.4740549516843304,0.44124835033349696,11.811858825851907,20.162595081574295,25.06639806744456,-1.4802500296473486,0.416145442050931,11.81185880260436,20.098273009591388,25.063506917297513,-1.5166498679586466,0.2514630837804777,11.81185861734349,20.013565485892887,25.06188986069997,-1.5632147628705084,0.03703220211270373,11.811858159149915
0.5,20.23720215259329,24.475931003403968,-1.4536052780376292,0.4788200682858492,11.967346224022684,20.221947511406974,24.474864698001138,-1.4611238053095055,0.45179354019852497,11.967346199893807,20.133695893433565,24.470053564401216,-1.5056046270199361,0.271605582285367,11.967345990329749,20.0185434316169,24.46739812568217,-1.5616144072761982,0.04049391837632125,11.96734551959113
0.55,20.314131659011267,23.87878239506734,-1.4315185205944807,0.5145445769325925,12.11525041004692,20.293956739808053,23.87710123226884,-1.4404905941925668,0.48562631424495656,12.115250384936939,20.176423726357157,23.869479212355706,-1.4938481378953279,0.2902254286835277,12.11525015056974,20.024584348794072,23.86533265701948,-1.5598959877558702,0.043808325363661416,12.115249671263125
0.6000000000000001,20.405790530678825,23.276421226761407,-1.407842606176362,0.5485210828992609,12.255941221620395,20.37973414591463,23.27387256929136,-1.4184058702704716,0.5177160023516826,12.255941195435602,20.22700425550025,23.262276962992114,-1.4814478424572712,0.3073404183581737,12.255940935694822,20.03177861765327,23.25606599620909,-1.5580672410321093,0.04697499785846033,12.255940451761584
0.65,20.513347535447807,22.66972710744332,-1.3826187669501198,0.5808417455166953,12.38977045933018,20.480355443170435,22.665987463523,-1.3949202180724178,0.5481308521789863,12.389770431845642,20.28594517348153,22.648936041789153,-1.4684686850428024,0.3229696973689422,12.389770145996666,20.0402127227098,22.63995302710759,-1.5561354875219762,0.049994581967289974,12.389769661488238
0.7000000000000001,20.63793547867673,22.05963928270901,-1.355882716488887,0.6115917712368143,12.517072766158401,20.596857133682335,22.054301407638786,-1.3700804479060478,0.5769349982488109,12.517072737075873,20.35371288096927,22.029941600531345,-1.4549735002968935,0.33713362557108817,12.517072424067893,20.04996918700121,22.01733185258104,-1.5541076445936888,0.05286869807753616,12.517071943337617
